03-25 17:50:24.715 19058 19058 D OverlayManager: -> Updating overlay: target=com.rwyadaily.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.keepsolid.passwardenoverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.guca.whatssemcontatooverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.appsci.tenwords overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=ai.spark.chatbot overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.samsung.android.allshare.service.mediashare overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.trsj.sketch.me overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.dezumondo.twidgets.kustom.pack overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.rb.neuriva overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.angel.photoexif.metadataeditor.dp overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.vmos.google overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.733 19058 19058 D OverlayManager: -> Updating overlay: target=com.supercons.icon overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.podurama.podcast overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.yocto.wenote overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=me.wally overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.notaAINotesAIChatOCRoverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.zehfernandes.dictionote overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=club.onepercent.scan overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.robinhood.android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=ru.maximoff.apktool overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=app.rvx.android.youtube overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.chinesephrasebook overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=younow.live overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.ilixa.chroma overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.gpakorea.english.translator overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.alarmclock.xtreme.free overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=focus.pomodoro.timer.technique overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }]userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.plusone.smarttutorlite overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.kovetstech.candlestickpatterns overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.samsung.android.providers.factory overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.sec.android.provider.emergencymode overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.ellevest.ellevest overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.splice.video.editor overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=co.loona overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.gsamlabs.bbm overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.quilpal.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=com.samsung.android.cameraxservice overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.734 19058 19058 D OverlayManager: -> Updating overlay: target=AutomateIt.mainPackage overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.735 19058 19058 D OverlayManager: -> Updating overlay: target=com.robokiller.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.735 19058 19058 D OverlayManager: -> Updating overlay: target=com.learnprogramming.codecamp overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.735 19058 19058 D OverlayManager: -> Updating overlay: target=com.ertech.daynote overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.735 19058 19058 D OverlayManager: -> Updating overlay: target=ai.keyboard.inputmethod.chatbot.gpt overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.735 19058 19058 D OverlayManager: -> Updating overlay: target=com.astralerstudio.mydmv.android overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.735 19058 19058 D OverlayManager: -> Updating overlay: target=com.stoik.mdscanlite overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:24.735 19058 19058 D OverlayManager: -> Updating overlay: target=solid.color.wallpaper.minimalistic overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
