NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.quantgate.pilot overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.rstream.learndrawingoverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.samsung.aasaservice overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.synctuition.synctuition overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.youtubesubscriptionmanager overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }]userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=photoeditor.photoretouch.removeobjects.retouch overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=homeworkout.homeworkouts.noequipment overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.wnapp.id1696668118419 overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.samsung.android.service.pentastic overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.light.paidappssalespro overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=appplus.mobi.lockdownprooverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.sec.android.app.setupwizard overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=cm.aptoide.pt overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.nickelbuddy.stringofwords overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=de.andicodes.vergissnix overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=mindnotes.note.notepad.notebook.memo.stickynotes overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.nolanlawson.logcat overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.moontechnolabs.miandroid overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=co.thefabulous.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.199 22867 22867 D OverlayManager: -> Updating overlay: target=com.samsung.android.smartsuggestions overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/overlays/current_locale_apks/files/com.samsung.android.smartsuggestions.en.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro, /data/overlays/current_locale_apks/files/com.samsung.android.smartsuggestions.en.apk] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.android.traceur overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=arproductions.andrew.worklog overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=beehomie.nothingweather.komp overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.offbyabit.s_notes overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.budget.tracker_app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.cyberdavinci.gptkeyboard overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.zhenxiang.superimageoverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.baseapp.eyeem overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=ml.undefyned.visione overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.vscorp.receipt.makeroverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.keepsolid.passwardenoverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.guca.whatssemcontatooverlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.appsci.tenwords overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=ai.spark.chatbot overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.samsung.android.allshare.service.mediashare overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.trsj.sketch.me overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.dezumondo.twidgets.kustom.pack overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.rb.neuriva overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.angel.photoexif.metadataeditor.dp overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.vmos.google overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.supercons.icon overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.200 22867 22867 D OverlayManager: -> Updating overlay: target=com.podurama.podcast overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
